CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography,Gender,Card Type,Exited
604,25,7,165413.43,1,1,1,49406.63599999999,0,2,616,Germany,Male,SILVER,0
660,31,1,84560.04,1,1,1,192912.94999999998,0,1,357,Spain,Male,PLATINUM,0
613,41,7,0.0,2,1,0,84431.80799999999,0,3,776,France,Male,DIAMOND,0
592,55,8,85845.43,2,1,1,180500.788,0,2,564,Spain,Male,PLATINUM,0
756,42,9,0.0,2,1,0,49957.78799999999,0,2,752,France,Female,DIAMOND,0
513,40,3,141004.46,1,1,0,147054.844,0,3,904,France,Male,SILVER,0
711,32,1,0.0,2,1,0,176678.788,0,4,296,Germany,Female,SILVER,0
550,37,3,0.0,1,1,1,251553.43399999998,0,3,516,France,Male,GOLD,0
576,26,8,0.0,2,0,1,47756.484,0,4,341,Spain,Male,PLATINUM,0
733,31,6,157791.07,2,0,0,249207.73399999997,0,5,845,Germany,Male,SILVER,0
771,57,4,0.0,1,0,0,120242.33799999999,1,4,652,France,Female,SILVER,1
599,25,6,120383.41,1,1,1,34879.326,0,5,648,France,Male,DIAMOND,0
664,25,6,172812.72,2,1,1,151227.11,0,3,644,Germany,Male,GOLD,0
667,31,1,119266.69,1,1,1,39575.682,0,2,730,France,Male,SILVER,0
581,29,8,0.0,2,1,0,65444.265999999996,0,4,977,Spain,Female,PLATINUM,0
631,38,7,0.0,2,1,0,254263.19,0,3,290,Spain,Male,DIAMOND,0
563,46,8,106171.68,1,1,0,228418.69999999998,1,3,672,Spain,Female,GOLD,1
580,50,0,125647.36,1,1,0,80572.512,1,3,548,Germany,Male,PLATINUM,1
579,28,6,150329.15,1,1,0,203796.788,0,2,588,Germany,Male,PLATINUM,0
726,30,8,134152.29,1,1,1,206966.416,0,1,426,Spain,Male,PLATINUM,0
621,37,9,83061.26,2,1,0,12853.756000000001,0,5,748,Spain,Female,DIAMOND,0
677,30,1,78133.15,1,0,1,243931.232,0,5,926,Germany,Male,PLATINUM,0
850,47,10,134381.52,1,0,0,37553.045999999995,1,4,252,Germany,Female,DIAMOND,1
616,37,5,144235.73,2,0,0,216955.724,1,1,993,Germany,Male,PLATINUM,1
676,37,10,106242.67,1,1,1,233364.59199999998,0,5,560,Germany,Male,GOLD,0
738,54,4,0.0,1,0,1,78030.056,1,4,444,France,Male,PLATINUM,1
558,32,10,105000.23,1,1,0,266042.45399999997,0,1,644,Germany,Male,SILVER,0
582,50,6,96486.57,2,1,1,28496.628,0,3,355,Germany,Female,PLATINUM,0
524,28,7,0.0,2,0,1,205956.008,0,1,983,France,Female,PLATINUM,0
709,28,8,124695.72,2,1,0,203366.88999999998,0,3,665,Germany,Male,DIAMOND,0
754,38,2,0.0,2,0,0,4949.566,0,4,844,France,Female,SILVER,0
770,46,9,190678.02,1,1,1,20630.504,0,5,339,Spain,Male,PLATINUM,0
599,25,7,108380.72,1,1,1,110623.32999999999,0,1,933,Germany,Male,SILVER,0
692,41,8,130701.29,1,1,0,83110.93599999999,1,2,235,Germany,Female,SILVER,1
771,39,5,0.0,2,1,0,134793.89599999998,0,1,300,Germany,Male,DIAMOND,0
754,57,2,101134.87,2,1,1,99351.174,0,5,898,Germany,Male,GOLD,0
634,34,8,105302.66,1,1,1,172445.95799999998,0,1,378,Germany,Male,DIAMOND,0
660,28,3,128929.88,1,1,1,277312.594,0,2,231,Spain,Female,SILVER,0
575,30,8,0.0,2,1,0,259493.28199999998,0,3,597,Spain,Female,GOLD,0
850,39,2,0.0,2,1,0,251246.988,0,2,732,France,Female,GOLD,0
711,32,5,0.0,2,1,1,206823.37799999997,0,2,521,Spain,Male,DIAMOND,0
555,35,1,0.0,2,1,0,142348.8,0,4,417,Spain,Female,SILVER,0
642,62,7,0.0,2,1,1,85584.04999999999,0,3,729,France,Male,SILVER,0
767,37,7,0.0,2,1,1,34642.95,0,4,234,Spain,Male,GOLD,0
670,32,4,102954.68,2,0,1,188934.43,0,5,244,Germany,Female,SILVER,0
544,37,2,79731.91,1,1,1,80597.52999999998,0,4,866,Germany,Male,DIAMOND,0
668,43,10,113034.31,1,1,1,140608.432,0,5,470,Spain,Male,PLATINUM,0
772,34,7,111565.91,1,1,1,169517.522,0,1,887,Germany,Male,GOLD,0
571,30,4,85755.86,1,1,0,203177.33000000002,0,5,396,Germany,Female,DIAMOND,0
646,35,6,84026.86,1,0,1,229972.966,0,3,635,Germany,Male,SILVER,0
641,31,10,155978.17,1,1,0,128129.994,0,4,990,France,Male,SILVER,0
638,37,2,89728.86,2,1,1,52227.831999999995,0,4,799,Germany,Male,DIAMOND,0
588,34,10,0.0,2,1,0,110725.474,0,2,632,Spain,Male,PLATINUM,0
535,37,3,175534.78,2,1,1,12953.128,0,5,316,Spain,Male,DIAMOND,0
556,35,10,0.0,2,1,1,269866.652,0,4,570,Germany,Male,GOLD,0
711,33,1,0.0,1,0,0,58241.56,0,3,824,France,Male,SILVER,0
430,60,7,73937.02,1,1,0,226727.66799999998,1,4,578,Germany,Female,PLATINUM,1
850,55,0,98710.89,1,1,1,117079.03799999999,1,4,614,Germany,Male,SILVER,1
688,45,9,103399.87,1,0,0,181834.30199999997,0,1,632,Germany,Male,PLATINUM,0
667,31,3,99513.91,1,1,1,265535.164,0,3,962,Germany,Male,GOLD,0
757,30,3,145396.49,1,0,1,277692.61,0,5,614,Spain,Male,PLATINUM,0
549,36,6,139422.37,1,0,0,117591.74599999998,1,1,720,Germany,Male,GOLD,1
679,48,8,0.0,2,1,0,32697.915999999997,0,2,609,Germany,Male,SILVER,0
563,42,6,99056.22,2,1,0,216102.13,1,4,670,Spain,Female,SILVER,1
650,41,9,0.0,2,0,1,268254.538,0,4,693,Spain,Male,PLATINUM,0
525,33,5,0.0,2,1,0,225418.206,0,1,780,Spain,Male,GOLD,0
789,43,9,116644.29,2,1,1,84261.54,0,3,642,Germany,Female,SILVER,0
562,62,3,0.0,2,1,0,148395.414,0,2,845,France,Male,GOLD,0
673,31,1,108345.22,1,0,1,54337.842,0,3,878,France,Male,GOLD,0
681,30,2,111093.01,1,1,0,96595.386,0,5,691,Spain,Male,PLATINUM,0
689,28,2,64808.32,2,0,0,110042.60999999999,0,5,730,Germany,Female,SILVER,0
761,62,5,98854.34,1,0,0,121704.358,1,3,327,Germany,Male,DIAMOND,1
656,37,7,112291.34,1,1,0,214436.158,0,5,722,Germany,Male,SILVER,0
663,36,10,0.0,2,1,0,190904.36999999997,0,5,839,France,Male,PLATINUM,0
775,38,4,125212.65,2,1,1,22129.231999999996,1,2,332,Germany,Female,GOLD,1
535,49,3,0.0,1,0,0,86563.574,1,1,269,Germany,Female,GOLD,1
850,44,7,89118.26,1,1,0,145952.078,1,1,668,Spain,Male,PLATINUM,1
556,40,8,0.0,2,1,0,86972.77999999998,0,2,349,Germany,Female,PLATINUM,0
762,28,2,0.0,2,1,0,235088.32799999998,0,2,989,Germany,Male,DIAMOND,0
691,36,7,129934.64,1,0,0,105945.38399999999,1,1,728,Spain,Male,DIAMOND,1
506,34,4,90307.62,1,1,1,222944.406,0,4,511,Germany,Female,SILVER,0
561,28,7,0.0,2,1,0,10930.814,0,5,933,France,Male,PLATINUM,0
736,29,9,0.0,2,0,0,246628.78,0,2,790,Germany,Female,PLATINUM,0
516,29,2,104982.57,1,1,0,220344.9,0,4,649,France,Female,GOLD,0
658,37,3,168735.74,2,0,0,98533.336,0,3,226,Germany,Male,PLATINUM,0
771,32,9,77487.2,1,0,0,46415.256,0,3,918,Germany,Male,SILVER,0
781,28,4,0.0,2,1,0,248799.40999999997,0,4,602,Germany,Female,SILVER,0
621,47,0,0.0,1,1,1,187378.91799999998,1,2,704,France,Male,DIAMOND,1
581,25,5,77886.53,2,1,0,210462.28599999996,0,4,243,Germany,Male,PLATINUM,0
666,43,5,0.0,2,1,0,41099.53999999999,0,2,464,Spain,Male,SILVER,0
589,46,10,107238.85,2,1,0,51848.992,0,5,276,France,Female,GOLD,0
729,34,9,132121.71,1,0,1,147588.03399999999,0,3,654,Germany,Female,GOLD,0
850,35,3,162442.35,1,1,0,257008.49199999997,0,3,801,Germany,Male,GOLD,0
608,37,5,146093.39,2,0,0,224845.774,0,3,808,France,Male,SILVER,0
678,26,3,0.0,2,1,0,7000.062,0,4,694,France,Male,SILVER,0
850,33,3,0.0,2,1,1,15637.866,0,4,566,France,Female,SILVER,0
607,49,9,119960.29,2,1,0,144310.508,0,2,768,Germany,Female,PLATINUM,0
757,32,9,0.0,2,1,0,162346.344,0,5,335,France,Male,DIAMOND,0
629,40,9,137409.19,1,1,0,246243.78,1,4,877,France,Female,DIAMOND,1
810,69,3,27288.43,1,1,1,154728.86,0,3,618,Germany,Male,SILVER,0
687,30,6,0.0,2,0,0,250904.688,0,2,511,France,Female,GOLD,0
850,36,3,0.0,2,1,0,273061.298,0,4,731,Germany,Male,PLATINUM,0
781,35,7,92526.15,2,1,1,243387.55599999998,0,5,534,Germany,Male,SILVER,0
630,30,3,0.0,2,0,1,14696.366,0,5,274,Spain,Male,PLATINUM,0
570,61,6,142105.35,1,1,1,63314.655999999995,0,1,309,France,Female,SILVER,0
572,33,5,0.0,1,0,1,57609.67,0,4,404,France,Male,SILVER,0
775,31,9,0.0,2,1,0,237004.914,0,3,246,France,Male,SILVER,0
609,35,2,147900.43,1,1,0,196015.406,0,2,364,Germany,Female,PLATINUM,0
736,26,0,84587.9,1,0,1,263267.864,0,5,879,Germany,Female,DIAMOND,0
723,20,4,0.0,2,1,1,196554.46199999997,0,1,360,Germany,Female,PLATINUM,0
710,41,9,149155.53,2,1,0,58998.763999999996,1,5,407,Germany,Female,DIAMOND,1
503,42,9,153279.39,1,1,1,211886.74399999998,0,4,307,Germany,Male,DIAMOND,0
733,38,3,157658.36,1,0,0,27536.802,0,2,412,France,Female,DIAMOND,0
661,41,5,0.0,1,0,1,123606.44,0,3,594,France,Male,GOLD,0
717,35,4,0.0,1,1,1,234617.28399999999,0,4,811,France,Male,DIAMOND,0
638,62,4,108716.59,2,1,1,103952.52599999998,0,2,442,Germany,Male,PLATINUM,0
594,50,7,81310.34,1,1,1,257430.214,0,4,439,Germany,Male,SILVER,0
443,54,3,138547.97,1,1,1,98289.722,1,1,493,Germany,Female,DIAMOND,1
561,32,6,166824.59,1,1,0,195247.772,0,5,296,Germany,Male,GOLD,0
779,62,10,119096.55,1,0,1,163784.046,0,1,644,France,Male,GOLD,0
514,46,3,106511.85,1,1,0,77116.24799999999,0,5,478,Germany,Female,GOLD,0
608,30,8,85859.76,1,0,0,199837.37799999997,0,5,922,Germany,Female,DIAMOND,0
745,36,8,145071.24,1,0,0,8524.844,0,5,766,Germany,Male,PLATINUM,0
633,25,1,0.0,1,1,0,140853.572,0,4,230,France,Male,SILVER,0
660,33,2,80462.24,1,0,0,210606.29,0,2,652,Spain,Male,DIAMOND,0
558,32,5,73494.21,1,0,0,190836.54,0,3,655,France,Male,DIAMOND,0
456,29,5,107000.49,1,1,1,214802.468,0,4,405,France,Male,DIAMOND,0
662,22,2,126362.57,2,1,1,136350.91999999998,0,5,964,Germany,Female,SILVER,0
667,36,9,0.0,2,1,1,56102.206,0,4,472,Germany,Male,SILVER,0
646,36,6,144773.29,2,1,0,74519.22,0,3,246,Germany,Female,SILVER,0
522,41,5,144147.68,1,1,1,20720.859999999997,0,3,225,France,Male,GOLD,0
728,30,10,114835.43,1,0,1,52742.486,0,5,548,Germany,Male,PLATINUM,0
711,52,8,145262.54,1,0,1,184077.634,0,1,282,Germany,Female,SILVER,0
578,46,5,113226.47,1,1,0,79494.064,0,4,916,Germany,Male,PLATINUM,0
649,47,1,0.0,2,1,1,203846.38999999998,0,4,908,Germany,Male,GOLD,0
555,24,5,0.0,2,1,0,38533.858,0,3,747,France,Male,PLATINUM,0
613,47,6,146034.74,1,1,1,108019.59599999999,0,2,793,France,Male,DIAMOND,0
850,44,8,0.0,2,1,1,257079.248,0,1,783,Spain,Male,GOLD,0
667,44,2,122806.95,1,0,0,21184.203999999998,0,5,236,France,Male,SILVER,0
631,31,2,88161.85,2,1,0,178698.232,0,1,804,Spain,Female,PLATINUM,0
601,38,0,0.0,2,1,0,231290.30999999997,0,4,657,France,Female,PLATINUM,0
655,38,9,0.0,1,0,1,126701.462,0,5,544,Spain,Male,PLATINUM,0
655,32,6,130935.56,1,1,0,12953.562,1,4,515,Germany,Female,PLATINUM,1
699,35,2,167455.66,2,1,1,77469.286,0,3,936,Spain,Male,GOLD,0
579,38,4,175739.36,1,1,1,270397.76999999996,0,1,539,Germany,Female,DIAMOND,0
542,31,3,0.0,2,1,1,161319.626,0,1,945,Germany,Female,DIAMOND,0
629,40,6,0.0,2,1,1,195113.81999999998,0,4,327,Germany,Female,SILVER,0
627,55,6,0.0,1,0,0,128736.51599999999,1,3,396,Spain,Female,SILVER,1
805,46,6,118022.06,3,1,0,227715.40999999997,1,4,719,Germany,Male,GOLD,1
815,28,6,0.0,2,0,1,259781.79399999997,0,2,276,Spain,Male,SILVER,0
618,41,4,115251.64,1,0,0,191025.05,0,5,644,Spain,Male,PLATINUM,0
812,44,8,0.0,3,1,0,93712.56199999999,1,2,812,Spain,Female,PLATINUM,1
682,61,10,73688.2,1,1,1,241012.86199999996,0,2,603,Germany,Male,SILVER,0
489,31,7,139395.08,1,0,1,8584.176,0,4,348,Germany,Female,PLATINUM,0
599,44,10,118577.24,1,1,1,44042.928,0,2,785,Germany,Male,SILVER,0
745,38,7,0.0,2,1,1,271938.148,0,3,401,Spain,Female,DIAMOND,0
643,35,2,0.0,2,0,0,95186.09,0,1,538,Spain,Male,PLATINUM,0
681,34,3,0.0,2,0,0,78157.68,0,2,628,France,Male,GOLD,0
721,54,5,0.0,2,1,1,6305.3679999999995,0,5,863,France,Male,DIAMOND,0
476,32,6,111871.93,1,0,0,157001.004,0,3,988,Germany,Female,GOLD,0
632,34,2,0.0,2,0,0,231554.76999999996,0,4,521,Germany,Female,SILVER,0
648,54,7,118241.02,1,1,0,241636.646,1,3,884,Spain,Female,DIAMOND,1
621,40,8,174126.75,3,1,0,241502.09199999998,1,5,994,Germany,Male,SILVER,1
495,38,2,63093.01,1,1,1,65940.608,0,3,850,France,Female,PLATINUM,0
666,35,2,104832.49,1,1,0,245036.16799999998,0,4,411,Spain,Male,DIAMOND,0
517,45,4,0.0,1,0,0,241759.10399999996,1,3,296,France,Female,SILVER,1
733,31,9,102289.85,1,1,1,161633.324,0,2,239,Spain,Female,PLATINUM,0
637,50,4,126345.55,1,0,1,24267.199999999997,1,3,683,Germany,Male,PLATINUM,1
668,28,4,107141.27,1,1,0,270241.19399999996,0,5,898,France,Male,PLATINUM,0
577,43,8,79757.21,1,1,0,189926.008,1,3,270,Spain,Male,SILVER,1
711,26,9,128793.63,1,1,0,26981.87,0,2,274,Germany,Male,GOLD,0
730,33,0,0.0,2,1,0,2079.7059999999997,0,2,506,Germany,Male,SILVER,0
848,35,5,120046.74,2,1,0,118609.90999999999,0,5,644,Spain,Male,GOLD,0
615,33,3,137657.25,2,1,1,240335.598,0,4,676,Germany,Female,PLATINUM,0
561,21,4,0.0,1,1,1,51734.28999999999,0,3,699,France,Male,DIAMOND,0
652,75,10,0.0,2,1,1,160561.05,0,5,651,Spain,Female,DIAMOND,0
672,37,5,153195.59,1,1,1,227883.214,0,2,391,Germany,Male,PLATINUM,0
498,29,8,127864.26,1,1,1,65364.06,0,5,404,Spain,Male,SILVER,0
646,52,6,111739.4,2,0,1,95729.05199999998,0,1,234,Germany,Female,DIAMOND,0
525,33,4,131023.76,2,0,0,77117.102,0,1,253,Germany,Male,DIAMOND,0
685,23,5,164902.43,1,0,0,197628.19199999998,0,3,492,Spain,Male,GOLD,0
587,55,9,0.0,1,1,0,90445.298,0,1,916,Germany,Male,GOLD,0
507,33,1,113452.66,1,0,0,200091.78599999996,0,1,401,Germany,Female,SILVER,0
635,78,6,47536.4,1,1,1,167175.112,0,4,896,Germany,Female,GOLD,0
706,30,3,98415.37,1,1,1,154743.672,0,3,635,Germany,Male,PLATINUM,0
749,42,2,56726.83,2,0,1,259775.69,0,2,937,Germany,Male,SILVER,0
505,34,10,104498.79,1,0,1,177046.596,0,3,244,France,Male,DIAMOND,0
632,28,7,155519.59,1,1,0,2595.536,0,5,557,Spain,Male,PLATINUM,0
624,52,0,133723.43,1,0,0,6818.4259999999995,1,5,500,Germany,Female,SILVER,1
611,35,10,0.0,1,1,1,33052.522,1,5,927,Germany,Male,SILVER,1
707,58,6,89685.92,1,0,1,177074.582,0,2,230,Germany,Male,GOLD,0
670,42,5,49508.79,3,1,1,140468.61399999997,0,4,229,Germany,Female,PLATINUM,0
639,37,5,98186.7,1,0,1,242756.73,0,3,261,Germany,Male,DIAMOND,0
621,47,7,107363.29,1,1,1,93533.992,0,5,801,Germany,Male,DIAMOND,0
523,34,7,0.0,2,1,0,86857.08399999999,0,4,566,Spain,Male,DIAMOND,0
826,30,5,0.0,2,0,1,220371.598,0,1,342,Germany,Female,SILVER,0
567,23,9,93522.2,1,0,1,114010.85399999999,0,5,327,Germany,Female,SILVER,0
724,29,4,0.0,1,1,0,12590.849999999999,0,5,881,Germany,Male,GOLD,0
769,43,4,110182.54,2,1,1,122567.248,0,2,505,Germany,Male,PLATINUM,0
531,37,1,0.0,1,1,0,6464.758,0,1,427,Germany,Female,GOLD,0
609,26,7,0.0,2,1,0,137864.586,0,3,817,France,Male,SILVER,0
714,34,5,0.0,2,1,0,270271.448,0,3,446,Spain,Male,SILVER,0
731,37,3,116880.53,1,0,0,241820.69,1,5,782,Germany,Male,SILVER,1
604,28,6,0.0,2,1,1,96693.76399999998,0,4,634,Spain,Female,SILVER,0
597,33,9,0.0,2,1,0,69139.74799999999,0,2,297,France,Male,PLATINUM,0
661,27,3,0.0,2,1,1,107660.70599999999,0,2,969,Germany,Female,SILVER,0
521,25,7,0.0,2,1,1,221045.138,0,1,323,France,Male,SILVER,0
435,36,4,0.0,1,1,1,275836.27999999997,0,4,758,France,Male,PLATINUM,0
850,68,5,169445.4,1,1,1,260884.098,0,4,618,France,Male,PLATINUM,0
507,46,6,92783.68,1,1,1,72009.006,0,2,322,Spain,Male,DIAMOND,0
850,57,8,126776.3,2,1,1,185232.88599999997,0,3,244,Spain,Female,GOLD,0
481,28,10,0.0,2,1,0,203317.34399999998,0,4,318,France,Female,PLATINUM,0
663,43,4,87624.03,2,1,0,209176.86199999996,0,1,473,France,Male,PLATINUM,0
592,66,5,149950.19,1,1,1,106789.62599999999,0,4,404,France,Female,DIAMOND,0
679,44,3,118742.74,2,1,0,2211.474,0,1,233,France,Female,DIAMOND,0
786,34,9,0.0,2,1,0,163863.048,0,4,472,Spain,Female,SILVER,0
719,32,9,146605.27,1,1,1,107982.23,0,2,603,Germany,Male,GOLD,0
731,33,4,0.0,2,1,1,104938.154,0,3,383,Germany,Male,GOLD,0
606,71,8,0.0,2,1,1,237653.74399999998,0,4,814,Germany,Female,GOLD,0
724,54,8,172192.49,1,1,1,191677.814,0,2,565,Germany,Male,SILVER,0
573,47,8,154543.98,1,1,0,41436.422,0,4,842,Germany,Female,DIAMOND,0
491,61,8,0.0,2,0,1,195821.142,0,4,973,Spain,Female,PLATINUM,0
729,26,4,97268.1,2,1,0,55113.93199999999,0,3,309,Germany,Male,GOLD,0
655,37,6,109093.41,2,1,0,2500.7279999999996,0,5,804,Germany,Male,SILVER,0
701,48,1,92072.68,1,1,1,187604.30399999997,0,3,340,Germany,Female,SILVER,0
841,34,4,0.0,2,1,0,198230.724,0,3,572,Germany,Male,DIAMOND,0
627,31,8,128131.73,1,1,0,134599.058,0,3,757,France,Male,PLATINUM,0
559,34,5,68999.66,2,1,1,93645.978,0,2,840,France,Female,PLATINUM,0
543,34,8,0.0,2,0,1,203857.51999999996,0,5,236,France,Female,SILVER,0
654,40,3,0.0,2,1,0,235059.74,0,4,428,Germany,Female,DIAMOND,0
639,38,4,81550.94,2,0,1,166579.67799999999,0,4,860,Germany,Female,GOLD,0
617,74,10,0.0,2,1,1,75544.972,0,3,957,France,Male,SILVER,0
703,42,7,0.0,2,0,1,101515.95199999999,0,3,449,France,Female,DIAMOND,0
519,42,8,0.0,2,1,1,142095.008,0,4,427,France,Male,SILVER,0
549,29,8,0.0,2,1,1,265396.816,0,4,278,France,Female,GOLD,0
452,33,6,131698.57,2,1,0,212288.474,0,3,475,France,Female,GOLD,0
738,33,3,122134.4,2,0,1,39029.626,0,4,298,Spain,Female,SILVER,0
787,32,4,0.0,2,1,1,18549.502,0,2,643,Germany,Male,PLATINUM,0
807,37,10,130110.45,2,0,1,240952.13,0,4,539,Germany,Male,DIAMOND,0
607,39,8,105103.33,1,1,0,146625.09999999998,1,4,697,Germany,Female,PLATINUM,1
724,53,1,139687.66,2,1,1,18094.487999999998,0,2,371,Germany,Female,DIAMOND,0
625,51,4,124620.01,2,1,0,129156.51599999999,1,4,513,Germany,Female,DIAMOND,1
788,55,3,0.0,1,0,1,18618.843999999997,1,5,751,Germany,Male,DIAMOND,1
711,38,10,0.0,2,0,0,74651.492,0,1,784,France,Male,DIAMOND,0
655,32,9,113447.01,1,1,0,114933.01999999999,0,5,748,Germany,Male,DIAMOND,0
574,41,1,0.0,2,0,0,98785.0,0,3,382,France,Male,SILVER,0
521,49,4,82940.25,2,0,0,87393.21399999999,1,3,772,Spain,Female,GOLD,1
597,33,6,135703.59,2,0,0,104806.17599999999,0,3,438,Germany,Female,SILVER,0
671,31,0,116234.61,1,1,0,240949.51199999996,0,5,395,France,Male,SILVER,0
664,35,1,115024.5,1,0,1,237547.106,0,2,678,Spain,Male,DIAMOND,0
737,70,9,87542.89,2,1,1,59622.604,0,4,631,Germany,Female,DIAMOND,0
850,38,5,146756.68,1,1,0,109591.05399999999,0,2,364,Germany,Male,GOLD,0
633,35,3,0.0,2,1,1,50764.664,0,2,376,Germany,Male,GOLD,0
814,44,8,95488.82,2,0,0,149834.02599999998,0,4,474,Germany,Male,DIAMOND,0
705,47,3,63488.7,1,0,1,40112.28799999999,1,4,555,Spain,Female,DIAMOND,1
499,60,7,76961.6,2,1,1,117116.41799999999,0,1,514,Germany,Male,PLATINUM,0
766,30,4,127786.28,2,1,1,40446.02,0,1,491,Germany,Male,SILVER,0
689,26,4,120727.97,1,0,1,208718.432,0,5,915,Germany,Male,PLATINUM,0
622,38,5,0.0,2,0,0,147429.078,0,1,773,Germany,Male,SILVER,0
577,32,1,0.0,2,1,0,13878.345999999998,0,2,899,France,Female,SILVER,0
684,54,6,0.0,2,1,1,132859.04,0,3,335,Germany,Male,SILVER,0
850,53,7,65407.16,2,0,0,255702.082,1,1,480,Spain,Female,PLATINUM,1
731,33,5,137388.01,2,1,0,231015.95199999996,0,3,935,Spain,Female,PLATINUM,0
850,42,3,0.0,2,1,1,247651.788,0,2,634,France,Female,GOLD,0
521,29,3,60280.62,1,1,0,215994.974,0,3,700,Spain,Male,DIAMOND,0
630,42,6,0.0,2,1,0,227792.10199999998,0,1,986,France,Male,GOLD,0
668,47,7,106854.21,1,0,1,221157.62799999997,1,3,629,Germany,Male,GOLD,1
555,31,8,145875.74,1,1,0,192502.722,0,3,239,Germany,Male,GOLD,0
671,58,1,178713.98,1,1,1,30490.493999999995,0,4,953,Spain,Male,SILVER,0
591,29,1,97541.24,1,1,1,274913.638,0,2,850,Spain,Male,PLATINUM,0
705,36,1,111629.29,1,1,1,30545.023999999998,0,5,812,Spain,Male,PLATINUM,0
499,39,6,0.0,2,1,1,113987.59999999999,0,3,351,Spain,Male,GOLD,0
662,20,9,104508.77,2,0,0,102365.54199999999,0,5,944,Spain,Male,DIAMOND,0
683,30,2,0.0,2,0,1,140710.57599999997,1,2,526,Germany,Female,PLATINUM,1
468,36,3,61636.97,1,0,0,150917.38799999998,0,4,928,France,Male,GOLD,0
499,28,4,141792.61,1,1,1,30817.674,0,2,695,Germany,Female,PLATINUM,0
506,40,3,0.0,1,1,1,202098.81199999998,0,1,479,France,Female,PLATINUM,0
708,33,8,0.0,2,0,1,21360.561999999998,0,3,304,Germany,Female,PLATINUM,0
577,25,3,0.0,2,0,1,174326.60599999997,0,3,659,France,Male,PLATINUM,0
806,18,3,0.0,2,1,1,121807.35599999999,0,2,768,Spain,Male,GOLD,0
654,37,2,145610.07,2,0,0,260835.82599999997,0,5,458,Germany,Male,SILVER,0
850,33,7,118004.26,1,1,0,257592.348,0,5,782,France,Female,SILVER,0
702,38,2,0.0,1,1,1,226659.082,0,2,364,Spain,Female,GOLD,0
516,65,9,102541.1,1,1,0,254101.588,0,4,933,Spain,Female,PLATINUM,0
780,34,1,0.0,1,1,1,90740.656,0,1,885,Germany,Male,PLATINUM,0
557,34,3,83074.0,1,1,0,185757.508,0,2,496,Germany,Male,GOLD,0
568,33,7,0.0,2,1,0,200845.85399999996,0,1,392,France,Male,PLATINUM,0
570,21,7,116099.82,1,1,1,207337.66799999998,0,5,888,Spain,Male,DIAMOND,0
690,26,5,157624.84,1,1,1,69453.97799999999,0,5,881,Germany,Female,DIAMOND,0
664,44,8,142989.69,1,1,1,161648.514,1,3,750,Germany,Female,DIAMOND,1
550,46,7,0.0,2,1,0,182841.49,0,5,473,Germany,Female,GOLD,0
850,53,2,94078.97,2,1,0,51787.756,0,4,325,Germany,Male,GOLD,0
590,37,0,64345.21,1,0,1,86478.06199999999,1,5,282,Spain,Female,GOLD,1
564,30,0,100954.88,2,0,0,187860.21,0,1,747,Germany,Female,PLATINUM,0
790,50,8,121438.58,1,1,1,247075.49199999997,1,4,352,Germany,Male,GOLD,1
683,30,4,114779.35,1,0,0,256455.058,0,1,403,Germany,Male,SILVER,0
661,51,6,146606.6,1,1,1,95245.65999999999,0,5,259,France,Male,DIAMOND,0
696,49,5,97036.22,2,1,0,213446.17599999998,1,1,594,Germany,Male,PLATINUM,1
793,38,9,0.0,2,1,0,123530.02799999999,0,1,690,Spain,Male,SILVER,0
663,28,8,61274.7,2,1,0,190491.23,0,4,244,Spain,Female,PLATINUM,0
584,35,2,114321.28,2,0,0,22357.613999999998,0,3,855,France,Female,DIAMOND,0
432,38,7,0.0,2,1,0,210828.232,0,1,716,Spain,Male,PLATINUM,0
794,54,1,75900.84,1,1,1,269031.524,0,4,322,Germany,Female,GOLD,0
553,41,1,0.0,2,1,0,126865.23399999998,0,2,534,Germany,Male,PLATINUM,0
667,34,5,0.0,2,1,0,229377.896,0,5,627,Spain,Female,DIAMOND,0
730,36,8,148749.29,2,1,0,128578.04999999999,0,3,694,France,Female,GOLD,0
534,41,9,0.0,2,1,0,19434.876,0,2,222,Germany,Male,DIAMOND,0
604,30,5,0.0,2,1,0,106116.17,0,1,468,Germany,Male,PLATINUM,0
580,29,9,61710.44,2,1,0,179323.91999999998,0,1,520,Spain,Male,DIAMOND,0
754,39,3,74896.33,1,0,0,48217.224,0,1,787,France,Male,PLATINUM,0
660,39,5,135134.99,1,1,0,243171.19999999998,1,1,816,Germany,Female,DIAMOND,1
608,34,4,88772.87,1,1,1,236365.81399999998,0,1,626,France,Female,GOLD,0
735,43,9,98807.45,1,0,0,258413.05599999998,1,4,730,Germany,Female,SILVER,1
753,39,7,155062.8,1,1,1,23060.077999999998,0,3,674,Germany,Female,GOLD,0
739,40,4,0.0,2,0,0,242665.30999999997,0,4,804,Germany,Male,GOLD,0
640,66,9,116037.76,1,0,1,258505.46999999997,0,1,909,France,Female,DIAMOND,0
663,28,4,0.0,2,1,1,173572.49599999998,0,2,540,France,Male,PLATINUM,0
701,36,7,95448.32,2,1,0,264734.098,0,1,692,Germany,Male,PLATINUM,0
726,36,2,0.0,1,1,0,273284.36,0,5,560,Spain,Male,SILVER,0
456,33,1,188285.68,1,0,0,81724.516,0,5,516,Germany,Female,PLATINUM,0
